SCA=2; Detector=400;,8979; Lon=-116.19207,9228; Lon=-116.19730,6044; Lon=-116.20344,2554; Lon=-116.21231,4575; Lon=-116.20913,9671; Lon=-116.21572,6487; Lon=-116.22185,3302; Lon=-116.22798,0116; Lon=-116.23411,4357; Lon=-116.24092,5519; Lon=-116.23797,3748; Lon=-116.24636,0566; Lon=-116.25248,7381; Lon=-116.25861,8485; Lon=-116.26360,6465; Lon=-116.26678,1006; Lon=-116.27086,7819; Lon=-116.27698,3778; Lon=-116.28331,0591; Lon=-116.28942,9426; Lon=-116.29236,7404; Lon=-116.29552,4216; Lon=-116.30163,1031; Lon=-116.30773,7845; Lon=-116.31384,2389; Lon=-116.31791,0367; Lon=-116.32108,1475; Lon=-116.32605,8288; Lon=-116.33215,5099; Lon=-116.33824,5346; Lon=-116.34343,3322; Lon=-116.34659,8720; Lon=-116.35042,5534; Lon=-116.35652,2345; Lon=-116.36261,9156; Lon=-116.36869,6272; Lon=-116.37207,4246; Lon=-116.37522,1915; Lon=-116.38108,8723; Lon=-116.38716,5534; Lon=-116.39324,9215; Lon=-116.39751,7188; Lon=-116.40066,9149; Lon=-116.40539,5959; Lon=-116.41145,2764; Lon=-116.41752,2148; Lon=-116.42292,0122; Lon=-116.42606,5518; Lon=-116.42988,2327; Lon=-116.43594,9132; Lon=-116.44200,5938; Lon=-116.44806,3053; Lon=-116.45142,1029; Lon=-116.45455,9552; Lon=-116.46016,5504; Lon=-116.46643,2312; Lon=-116.47248,5133; Lon=-116.47696,3969; Lon=-116.47988,5933; Lon=-116.48458,2738; Lon=-116.49063,8690; Lon=-116.49690,7216; Lon=-116.50250,6047; Lon=-116.50541,2306; Lon=-116.50898,9114; Lon=-116.51502,5058; Lon=-116.52127,1866; Lon=-116.52730,8121; Lon=-116.53088,6952; Lon=-116.53378,5473; Lon=-116.53936,1422; Lon=-116.54561,8225; Lon=-116.55164,1042; Lon=-116.55610,9017; Lon=-116.55922,1838; Lon=-116.56368,7783; Lon=-116.56992,4582; Lon=-116.57593,3103; Lon=-116.58150,1073; Lon=-116.58461,7323; Lon=-116.58818,4124; Lon=-116.59419,0923; Lon=-116.60019,6867; Lon=-116.60642,3118; Lon=-116.60998,1948; Lon=-116.61287,9918; Lon=-116.61598
0.0003803776053246111,10.39083290100098,10.17633533477783,10.17633533477783,10.08696269989014,10.21208477020264,10.08696269989014,10.48020553588867,10.48020553588867,10.51595497131348,10.56957912445068,10.51595497131348,10.17633533477783,10.17633533477783,9.979713439941406,10.01546382904053,10.01546382904053,10.58745384216309,10.58745384216309,10.58745384216309,11.37394142150879,11.74931049346924,11.74931049346924,11.67781162261963,11.67781162261963,11.85655879974365,11.85655879974365,11.85655879974365,11.83868408203125,11.83868408203125,11.71356105804443,11.71356105804443,11.65993690490723,11.49906444549561,11.49906444549561,11.24881839752197,11.24881839752197,11.05219745635986,10.83770084381104,10.83770084381104,11.05219745635986,11.05219745635986,11.19519424438477,10.89132404327393,10.89132404327393,10.87344932556152,10.69470214843750,11.10582065582275,11.32031726837158,11.32031726837158,11.40969085693359,11.40969085693359,11.46331501007080,11.46331501007080,11.48118972778320,11.42756652832031,11.42756652832031,11.60631275177002,11.60631275177002,11.39181613922119,10.92707347869873,10.92707347869873,10.48020553588867,10.48020553588867,10.21208477020264,10.31933403015137,10.53383064270020,10.71257686614990,10.71257686614990,10.76620197296143,10.55170440673828,10.55170440673828,10.55170440673828,10.55170440673828,11.03432178497315,11.14157009124756,11.14157009124756,11.23094367980957,11.23094367980957,11.42756652832031,11.42756652832031,11.42756652832031,11.57056331634522,11.57056331634522,11.69568634033203,11.69568634033203,11.74931049346924,11.69568634033203
0.0002998306881636381,10.10483646392822,10.10483646392822,10.08696269989014,10.10483646392822,10.08696269989014,10.76620197296143,10.76620197296143,10.56957912445068,10.56957912445068,10.42658138275147,10.17633533477783,10.42658138275147,10.42658138275147,10.01546382904053,10.58745384216309,11.37394142150879,11.07007122039795,11.07007122039795,11.74931049346924,11.74931049346924,11.87443351745606,11.87443351745606,11.87443351745606,11.85655879974365,11.85655879974365,11.83868408203125,11.89230823516846,11.89230823516846,11.65993690490723,11.65993690490723,11.49906444549561,11.55268859863281,11.55268859863281,11.07007122039795,11.07007122039795,10.83770084381104,10.83770084381104,10.99857234954834,10.89132404327393,10.89132404327393,10.89132404327393,10.89132404327393,10.85557460784912,10.69470214843750,10.71257686614990,11.32031726837158,11.32031726837158,11.37394142150879,11.40969085693359,11.40969085693359,11.48118972778320,11.48118972778320,11.42756652832031,11.12369537353516,11.12369537353516,11.39181613922119,11.39181613922119,10.92707347869873,10.55170440673828,10.55170440673828,10.21208477020264,10.21208477020264,10.31933403015137,10.12271118164063,10.31933403015137,10.49808025360107,10.49808025360107,10.55170440673828,10.55170440673828,10.44445610046387,10.76620197296143,10.76620197296143,11.14157009124756,11.14157009124756,11.15944480895996,11.26669311523438,11.26669311523438,11.42756652832031,11.42756652832031,11.49906444549561,11.48118972778320,11.48118972778320,11.74931049346924,11.74931049346924,11.69568634033203,11.91018295288086,11.91018295288086
0.0002783919044304639,9.854591369628906,9.908214569091797,9.908214569091797,9.854591369628906,9.908214569091797,9.854591369628906,9.890339851379395,9.854591369628906,9.872466087341309,9.854591369628906,9.872466087341309,9.872466087341309,9.872466087341309,9.943964958190918,9.943964958190918,10.06908702850342,10.87344932556152,10.87344932556152,10.65895271301270,10.19421005249023,11.19519424438477,11.37394142150879,11.37394142150879,11.49906444549561,11.49906444549561,11.57056331634522,11.62418746948242,11.62418746948242,11.69568634033203,11.69568634033203,11.62418746948242,11.58843803405762,11.58843803405762,11.44544029235840,11.44544029235840,11.15944480895996,11.15944480895996,10.99857234954834,11.07007122039795,11.07007122039795,11.21306896209717,11.21306896209717,10.98069858551025,11.35606765747070,11.35606765747070,11.46331501007080,11.46331501007080,11.33819198608398,10.99857234954834,10.99857234954834,11.12369537353516,11.12369537353516,11.01644706726074,10.90919971466065,10.90919971466065,11.10582065582275,11.10582065582275,11.39181613922119,11.42756652832031,11.42756652832031,11.51693916320801,11.51693916320801,11.62418746948242,11.64206218719482,11.64206218719482,11.74931049346924,11.74931049346924,11.71356105804443,11.71356105804443,11.71356105804443,11.73143577575684,11.73143577575684,11.73143577575684,11.73143577575684,11.76718521118164,11.65993690490723,11.65993690490723,11.67781162261963,11.67781162261963,11.60631275177002,11.60631275177002,11.60631275177002,11.85655879974365,11.85655879974365,11.78505992889404,11.76718521118164,11.76718521118164
0.0004321158921811730,9.872466087341309,9.854591369628906,9.854591369628906,9.854591369628906,9.890339851379395,9.854591369628906,9.854591369628906,9.854591369628906,9.872466087341309,9.890339851379395,9.872466087341309,10.06908702850342,10.06908702850342,10.87344932556152,10.87344932556152,11.35606765747070,11.19519424438477,11.19519424438477,11.37394142150879,11.37394142150879,11.39181613922119,11.58843803405762,11.58843803405762,11.62418746948242,11.62418746948242,11.69568634033203,11.73143577575684,11.73143577575684,11.58843803405762,11.58843803405762,11.44544029235840,11.35606765747070,11.35606765747070,10.99857234954834,10.99857234954834,11.07007122039795,11.07007122039795,10.76620197296143,10.98069858551025,10.98069858551025,11.35606765747070,11.35606765747070,11.17731952667236,11.33819198608398,11.33819198608398,10.99857234954834,10.99857234954834,10.89132404327393,10.96282291412354,10.96282291412354,10.90919971466065,10.90919971466065,11.10582065582275,11.10582065582275,11.10582065582275,11.42756652832031,11.42756652832031,11.51693916320801,11.57056331634522,11.57056331634522,11.64206218719482,11.64206218719482,11.74931049346924,11.71356105804443,11.71356105804443,11.71356105804443,11.71356105804443,11.73143577575684,11.73143577575684,11.78505992889404,11.76718521118164,11.76718521118164,11.65993690490723,11.65993690490723,11.67781162261963,11.60631275177002,11.60631275177002,11.60631275177002,11.60631275177002,11.53481388092041,11.82080936431885,11.82080936431885,11.76718521118164,11.76718521118164,11.82080936431885,11.80293464660645,11.80293464660645
0.0005497785750776529,9.854591369628906,9.890339851379395,9.854591369628906,9.854591369628906,9.872466087341309,9.854591369628906,9.872466087341309,9.872466087341309,9.943964958190918,10.06908702850342,9.943964958190918,10.87344932556152,10.87344932556152,10.65895271301270,10.19421005249023,11.19519424438477,11.37394142150879,11.37394142150879,11.49906444549561,11.49906444549561,11.58843803405762,11.62418746948242,11.62418746948242,11.69568634033203,11.69568634033203,11.62418746948242,11.58843803405762,11.58843803405762,11.44544029235840,11.44544029235840,11.15944480895996,10.99857234954834,10.99857234954834,11.07007122039795,11.07007122039795,11.21306896209717,11.21306896209717,10.98069858551025,11.35606765747070,11.35606765747070,11.46331501007080,11.46331501007080,11.33819198608398,10.99857234954834,10.99857234954834,11.12369537353516,11.12369537353516,10.96282291412354,10.90919971466065,10.90919971466065,11.10582065582275,11.10582065582275,11.39181613922119,11.42756652832031,11.42756652832031,11.51693916320801,11.51693916320801,11.62418746948242,11.64206218719482,11.64206218719482,11.74931049346924,11.74931049346924,11.71356105804443,11.71356105804443,11.71356105804443,11.73143577575684,11.73143577575684,11.73143577575684,11.73143577575684,11.76718521118164,11.65993690490723,11.65993690490723,11.67781162261963,11.67781162261963,11.60631275177002,11.60631275177002,11.60631275177002,11.85655879974365,11.85655879974365,11.82080936431885,11.76718521118164,11.76718521118164,11.82080936431885,11.82080936431885,11.87443351745606,11.87443351745606,11.87443351745606
0.0005560481804423034,9.854591369628906,9.872466087341309,9.872466087341309,9.872466087341309,9.872466087341309,9.872466087341309,9.943964958190918,9.943964958190918,10.22996044158936,10.87344932556152,10.22996044158936,10.65895271301270,10.19421005249023,11.24881839752197,11.24881839752197,11.37394142150879,11.49906444549561,11.49906444549561,11.57056331634522,11.57056331634522,11.62418746948242,11.69568634033203,11.69568634033203,11.62418746948242,11.62418746948242,11.49906444549561,11.44544029235840,11.44544029235840,11.15944480895996,11.15944480895996,11.40969085693359,11.07007122039795,11.07007122039795,11.21306896209717,11.21306896209717,11.71356105804443,11.71356105804443,11.35606765747070,11.46331501007080,11.46331501007080,11.35606765747070,11.35606765747070,10.99857234954834,11.12369537353516,11.12369537353516,11.01644706726074,11.01644706726074,10.90919971466065,11.10582065582275,11.10582065582275,11.39181613922119,11.39181613922119,11.46331501007080,11.51693916320801,11.51693916320801,11.62418746948242,11.62418746948242,11.73143577575684,11.74931049346924,11.74931049346924,11.71356105804443,11.71356105804443,11.71356105804443,11.73143577575684,11.73143577575684,11.73143577575684,11.73143577575684,11.67781162261963,11.67781162261963,11.65993690490723,11.67781162261963,11.67781162261963,11.74931049346924,11.74931049346924,11.60631275177002,11.85655879974365,11.85655879974365,11.78505992889404,11.78505992889404,11.76718521118164,11.82080936431885,11.82080936431885,11.87443351745606,11.87443351745606,12.03530597686768,12.03530597686768,12.03530597686768
0.0006893880199640989,9.854591369628906,9.872466087341309,9.872466087341309,10.06908702850342,9.943964958190918,10.06908702850342,10.87344932556152,10.87344932556152,10.65895271301270,11.19519424438477,10.19421005249023,11.37394142150879,11.37394142150879,11.49906444549561,11.49906444549561,11.58843803405762,11.62418746948242,11.62418746948242,11.69568634033203,11.69568634033203,11.73143577575684,11.58843803405762,11.58843803405762,11.44544029235840,11.44544029235840,11.15944480895996,10.99857234954834,10.99857234954834,11.07007122039795,11.07007122039795,11.21306896209717,10.98069858551025,10.98069858551025,11.35606765747070,11.35606765747070,11.46331501007080,11.46331501007080,11.33819198608398,10.99857234954834,10.99857234954834,11.12369537353516,11.12369537353516,10.96282291412354,10.90919971466065,10.90919971466065,11.10582065582275,11.10582065582275,11.10582065582275,11.42756652832031,11.42756652832031,11.51693916320801,11.51693916320801,11.62418746948242,11.64206218719482,11.64206218719482,11.74931049346924,11.74931049346924,11.71356105804443,11.71356105804443,11.71356105804443,11.73143577575684,11.73143577575684,11.73143577575684,11.76718521118164,11.76718521118164,11.65993690490723,11.65993690490723,11.67781162261963,11.67781162261963,11.60631275177002,11.60631275177002,11.60631275177002,11.85655879974365,11.85655879974365,11.82080936431885,11.76718521118164,11.76718521118164,11.82080936431885,11.82080936431885,11.80293464660645,11.87443351745606,11.87443351745606,12.03530597686768,12.03530597686768,12.03530597686768,12.01743125915527,12.01743125915527
0.0004831379919778556,11.58843803405762,11.44544029235840,11.44544029235840,10.99857234954834,11.15944480895996,10.99857234954834,11.07007122039795,11.07007122039795,11.21306896209717,10.98069858551025,11.21306896209717,11.35606765747070,11.35606765747070,11.46331501007080,11.46331501007080,11.33819198608398,10.99857234954834,10.99857234954834,11.12369537353516,11.12369537353516,10.96282291412354,10.90919971466065,10.90919971466065,11.10582065582275,11.10582065582275,11.39181613922119,11.42756652832031,11.42756652832031,11.51693916320801,11.51693916320801,11.62418746948242,11.64206218719482,11.64206218719482,11.74931049346924,11.74931049346924,11.71356105804443,11.71356105804443,11.71356105804443,11.73143577575684,11.73143577575684,11.73143577575684,11.73143577575684,11.76718521118164,11.65993690490723,11.65993690490723,11.67781162261963,11.67781162261963,11.60631275177002,11.60631275177002,11.60631275177002,11.85655879974365,11.85655879974365,11.78505992889404,11.76718521118164,11.76718521118164,11.82080936431885,11.82080936431885,11.87443351745606,11.87443351745606,11.87443351745606,12.03530597686768,12.03530597686768,12.03530597686768,12.01743125915527,12.01743125915527,10.71257686614990,10.71257686614990,9.693717956542969,9.693717956542969,9.068103790283203,8.942980766296387,8.942980766296387,8.925106048583984,8.925106048583984,8.907231330871582,8.942980766296387,8.942980766296387,8.942980766296387,8.942980766296387,8.907231330871582,8.942980766296387,8.960855484008789,8.960855484008789,8.960855484008789,9.014479637145996,9.050229072570801,9.050229072570801
0.001031204359605908,11.44544029235840,11.44544029235840,11.15944480895996,10.99857234954834,11.15944480895996,11.07007122039795,11.07007122039795,11.21306896209717,11.21306896209717,11.35606765747070,11.71356105804443,11.35606765747070,11.46331501007080,11.46331501007080,11.35606765747070,10.99857234954834,10.99857234954834,11.12369537353516,11.12369537353516,11.01644706726074,10.90919971466065,10.90919971466065,11.10582065582275,11.10582065582275,11.39181613922119,11.39181613922119,11.42756652832031,11.51693916320801,11.51693916320801,11.62418746948242,11.62418746948242,11.64206218719482,11.74931049346924,11.74931049346924,11.71356105804443,11.71356105804443,11.71356105804443,11.73143577575684,11.73143577575684,11.73143577575684,11.73143577575684,11.67781162261963,11.65993690490723,11.65993690490723,11.67781162261963,11.67781162261963,11.74931049346924,11.60631275177002,11.60631275177002,11.85655879974365,11.85655879974365,11.78505992889404,11.78505992889404,11.76718521118164,11.82080936431885,11.82080936431885,11.87443351745606,11.87443351745606,11.87443351745606,12.03530597686768,12.03530597686768,12.03530597686768,12.03530597686768,12.01743125915527,10.71257686614990,10.71257686614990,9.693717956542969,9.693717956542969,8.996604919433594,8.942980766296387,8.942980766296387,8.925106048583984,8.925106048583984,8.978730201721191,8.942980766296387,8.942980766296387,8.942980766296387,8.942980766296387,8.960855484008789,8.942980766296387,8.960855484008789,8.960855484008789,8.960855484008789,9.014479637145996,9.014479637145996,9.050229072570801,9.050229072570801
0.0006803189753554761,10.99857234954834,11.07007122039795,11.07007122039795,10.98069858551025,11.21306896209717,10.98069858551025,11.35606765747070,11.35606765747070,11.46331501007080,11.33819198608398,11.46331501007080,10.99857234954834,10.99857234954834,11.12369537353516,11.12369537353516,10.96282291412354,10.90919971466065,10.90919971466065,11.10582065582275,11.10582065582275,11.10582065582275,11.42756652832031,11.42756652832031,11.51693916320801,11.51693916320801,11.62418746948242,11.64206218719482,11.64206218719482,11.74931049346924,11.74931049346924,11.71356105804443,11.71356105804443,11.71356105804443,11.73143577575684,11.73143577575684,11.73143577575684,11.73143577575684,11.76718521118164,11.65993690490723,11.65993690490723,11.67781162261963,11.67781162261963,11.60631275177002,11.60631275177002,11.60631275177002,11.85655879974365,11.85655879974365,11.82080936431885,11.76718521118164,11.76718521118164,11.82080936431885,11.82080936431885,11.87443351745606,11.87443351745606,11.87443351745606,12.03530597686768,12.03530597686768,12.03530597686768,12.01743125915527,12.01743125915527,10.71257686614990,10.71257686614990,9.693717956542969,9.068103790283203,9.068103790283203,8.942980766296387,8.942980766296387,8.925106048583984,8.925106048583984,8.907231330871582,8.942980766296387,8.942980766296387,8.942980766296387,8.942980766296387,8.907231330871582,8.942980766296387,8.960855484008789,8.960855484008789,8.960855484008789,8.996604919433594,9.050229072570801,9.050229072570801,9.050229072570801,9.050229072570801,9.050229072570801,9.085978507995606,9.175352096557617
